Age,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
21,-385.68853759765625,125.86216735839844,9.858104705810547,37.62519073486328,6.185182094573975,11.179635047912598,-17.396848678588867,18.795896530151367,-0.9746884703636169,6.573531150817871,3.031358003616333,-8.388535499572754,-10.436643600463867,16.65226173400879,0.14136001467704773,-3.9528942108154297,-2.60367751121521,-0.08902766555547714,3.58601713180542,-4.799682140350342
21,-335.32574462890625,119.98974609375,1.912314772605896,28.497325897216797,10.07712173461914,14.66172981262207,-20.670001983642578,12.078784942626953,2.0090816020965576,4.675767421722412,-6.413200378417969,3.017688512802124,-2.859815835952759,-1.8978394269943237,-3.7852272987365723,3.2227909564971924,-9.722624778747559,1.996687889099121,5.637709140777588,-8.608732223510742
17,-421.1578063964844,141.8035888671875,-16.549530029296875,26.637798309326172,14.080085754394531,4.280941009521484,-9.041440963745117,6.182531833648682,-2.2810447216033936,3.4425182342529297,7.854973316192627,-7.731147766113281,-4.795759201049805,1.554145097732544,-5.881461143493652,-4.879528999328613,4.626852035522461,-7.107963562011719,-7.854946613311768,0.7640447616577148
17,-337.0210876464844,173.8931427001953,-33.19366455078125,15.276318550109863,24.613126754760742,8.03824234008789,-18.21928596496582,4.500606060028076,-9.78458023071289,-2.5553348064422607,7.832996368408203,-9.73067569732666,-6.887383460998535,-0.07388588041067123,-2.9634437561035156,-11.87248706817627,-0.8031893968582153,-7.804869651794434,-8.59825611114502,-1.4007998704910278
17,-394.3841247558594,119.22321319580078,-22.005916595458984,50.11756896972656,4.176604270935059,25.0296688079834,-16.165843963623047,7.2428812980651855,-4.653740882873535,1.6644082069396973,8.91430377960205,-5.902197360992432,-3.048776626586914,1.8938579559326172,-3.847491502761841,-2.9110829830169678,4.50227165222168,-6.143660068511963,-6.9536237716674805,-0.8959695100784302
17,-330.4758605957031,115.07731628417969,-28.138063430786133,56.867042541503906,2.8401601314544678,7.476426601409912,-12.308839797973633,8.215499877929688,-10.790750503540039,0.41295871138572693,13.519071578979492,-5.178648471832275,0.00783822312951088,6.976695537567139,-2.905972480773926,-1.500207543373108,9.351907730102539,-6.762698650360107,-3.0227835178375244,5.441534996032715
17,-399.5266418457031,140.1722869873047,-30.46285057067871,47.95538330078125,8.388986587524414,2.5856716632843018,-11.048149108886719,13.545209884643555,-2.373694896697998,-1.752253770828247,10.823237419128418,-9.560351371765137,-2.1161153316497803,6.976758003234863,-5.132030963897705,-4.024745464324951,5.382633686065674,-8.275075912475586,-8.351405143737793,3.8361799716949463
17,-449.63397216796875,150.50839233398438,-19.96503448486328,48.01964569091797,13.827548027038574,10.986587524414062,-22.631345748901367,5.885524749755859,-1.0917942523956299,-8.085558891296387,6.653863430023193,-6.01955509185791,-7.108525276184082,1.6984399557113647,-4.301734924316406,-4.171705722808838,0.4578229486942291,-6.541654586791992,-4.66497802734375,0.8925623297691345
17,-457.38909912109375,150.3435821533203,-13.059745788574219,42.7481689453125,38.72617721557617,4.190960884094238,-17.958616256713867,6.68867301940918,2.9859070777893066,-2.0095458030700684,7.9326066970825195,-4.8711934089660645,-6.194766521453857,-0.5034195184707642,-4.6790900230407715,-7.171889781951904,2.452216148376465,-3.923689126968384,-9.871747016906738,-2.0959787368774414
17,-383.2474060058594,138.9521026611328,-29.866113662719727,49.28325271606445,5.449608325958252,13.677005767822266,-15.402398109436035,11.836210250854492,-4.969677925109863,-10.511638641357422,7.2375617027282715,-5.238929271697998,-1.5738277435302734,8.790787696838379,-2.3514485359191895,-7.373201847076416,1.6673086881637573,-6.702905654907227,-10.015438079833984,-3.576371192932129
17,-367.6407775878906,133.94210815429688,-35.5493278503418,43.121158599853516,10.167695045471191,6.176493167877197,-8.139626502990723,14.455227851867676,-9.994173049926758,-2.358591318130493,11.714226722717285,-9.639275550842285,1.7127028703689575,6.929472923278809,-2.1607072353363037,-2.1743016242980957,6.960291385650635,-5.106525897979736,-6.28952169418335,2.037630319595337
17,-392.7970886230469,145.95689392089844,-25.752016067504883,40.57962417602539,30.423377990722656,-0.7370731830596924,-22.85894012451172,10.510744094848633,-6.4983367919921875,-12.919310569763184,7.303584575653076,-17.071252822875977,-8.083680152893066,7.605623245239258,-5.195606708526611,-11.545849800109863,5.632502555847168,-2.757127285003662,-16.348121643066406,3.6239843368530273
19,-327.8535461425781,157.26712036132812,-2.2693541049957275,27.431718826293945,14.81666088104248,1.727745532989502,-9.84582233428955,4.068764686584473,-11.779607772827148,-12.637365341186523,8.32262134552002,-5.955557823181152,-10.401447296142578,3.360311269760132,-1.6704806089401245,-12.334574699401855,2.2409534454345703,0.6463514566421509,-6.818009376525879,2.296708583831787
19,-354.6766052246094,156.60032653808594,-11.336956024169922,26.597877502441406,18.83282470703125,14.82166862487793,-19.10515594482422,1.5554602146148682,-9.192795753479004,-22.176618576049805,9.272858619689941,-9.518847465515137,-14.909976959228516,5.640178203582764,-4.4918212890625,-5.209288120269775,2.5221312046051025,-5.777312278747559,-3.787337303161621,0.13896986842155457
19,-374.5596008300781,113.54640197753906,-3.8669347763061523,48.557525634765625,11.476821899414062,18.089256286621094,-14.23437213897705,5.342609882354736,-8.318374633789062,-4.2637176513671875,7.974275588989258,-10.377038955688477,-8.156150817871094,6.546261310577393,-0.5640958547592163,-6.95237922668457,4.872274875640869,-1.512871503829956,-4.131097316741943,1.0524520874023438
19,-348.3590087890625,137.40390014648438,-21.70443344116211,46.24217987060547,6.5053534507751465,3.0474154949188232,-12.643238067626953,7.071794033050537,-12.12621021270752,-10.467494010925293,8.538278579711914,-9.348671913146973,-6.884433746337891,9.382909774780273,0.5533628463745117,-4.1877899169921875,3.87498140335083,-1.0614479780197144,-5.476024150848389,-0.6008564233779907
19,-315.2726135253906,142.39596557617188,2.242750883102417,38.538368225097656,16.10610580444336,15.147863388061523,-19.3710994720459,2.5201570987701416,-0.7499786019325256,-12.366410255432129,4.581200122833252,-9.97708797454834,-9.741706848144531,3.9270758628845215,-1.0060099363327026,-9.490859031677246,-1.6286641359329224,0.5653491616249084,-4.939385890960693,-2.700218439102173
19,-375.451171875,154.43374633789062,3.861342430114746,19.84389305114746,18.80473518371582,6.194648742675781,-15.483659744262695,2.4700729846954346,-3.650648355484009,-16.06343650817871,3.5224740505218506,-10.576306343078613,-17.111726760864258,5.3185834884643555,-0.079051174223423,-17.9288272857666,-1.990925669670105,2.6322360038757324,-5.821216106414795,0.8437888622283936
19,-346.3091125488281,168.76736450195312,-13.289107322692871,35.66246032714844,20.43412208557129,6.746077537536621,-24.25981330871582,3.4468846321105957,-5.036030292510986,-19.058151245117188,4.879158020019531,-13.45541763305664,-11.290511131286621,2.5246341228485107,-4.282543659210205,-10.639811515808105,-0.9199913740158081,0.7268943786621094,-4.260542392730713,-0.40984031558036804
19,-408.5662536621094,168.12615966796875,8.679675102233887,15.654919624328613,6.601863384246826,-14.455158233642578,-14.446833610534668,12.839131355285645,-0.015191331505775452,-10.68612003326416,2.7116987705230713,-8.621045112609863,-10.110312461853027,3.702157974243164,2.6633574962615967,-9.840174674987793,0.2814813256263733,3.4589321613311768,-7.167806148529053,0.1971789002418518
19,-363.3403015136719,155.9521942138672,2.2604095935821533,31.403108596801758,12.038326263427734,3.050671100616455,-14.577322006225586,7.638803482055664,-4.03179931640625,-14.197208404541016,3.2416577339172363,-13.507731437683105,-13.085817337036133,6.9816813468933105,1.3613224029541016,-12.924206733703613,-1.2413783073425293,1.4821408987045288,-4.466625213623047,1.4864351749420166
19,-344.59320068359375,155.34814453125,-5.70198917388916,17.076921463012695,17.143230438232422,7.790764331817627,-17.91244125366211,2.3299484252929688,-8.06169605255127,-19.952550888061523,7.417795658111572,-8.995625495910645,-11.392693519592285,5.9382219314575195,-0.9250405430793762,-11.98346996307373,-3.0355241298675537,2.8250906467437744,-7.771227836608887,-1.3540689945220947
21,-360.6208190917969,136.75518798828125,-5.329010486602783,23.3863468170166,17.778181076049805,16.205446243286133,-20.08022689819336,16.609031677246094,-0.7922737002372742,-4.89847469329834,3.5212180614471436,0.6996331810951233,-6.664368152618408,5.183507919311523,0.7591797709465027,-3.342977523803711,2.7074310779571533,4.850477695465088,-5.491199970245361,5.211198806762695
21,-341.8875427246094,158.07516479492188,-11.844223022460938,11.366393089294434,27.420236587524414,23.22840690612793,-26.791603088378906,11.43136978149414,-6.1287336349487305,-11.701656341552734,4.6185736656188965,5.336568832397461,-9.871426582336426,3.649480104446411,3.442357301712036,-11.533357620239258,2.713390350341797,9.015883445739746,-10.348772048950195,5.974447727203369
21,-331.1697998046875,122.95655822753906,-5.759620189666748,51.611576080322266,11.682000160217285,21.67241859436035,-19.429834365844727,13.530720710754395,-9.479172706604004,-6.617666721343994,7.197732925415039,-0.36884674429893494,-6.76054048538208,5.370818614959717,-1.6059573888778687,-0.17457012832164764,4.279453754425049,2.5524256229400635,-7.795328617095947,1.2147780656814575
21,-298.9977111816406,144.0313720703125,-11.420623779296875,41.494380950927734,8.923680305480957,0.8240647315979004,-22.27737045288086,13.38184928894043,-3.8601741790771484,-10.917229652404785,1.7388052940368652,-0.6745176315307617,3.097534418106079,3.8412232398986816,-0.9160459637641907,-2.3517048358917236,6.26688814163208,1.8271228075027466,-7.044168472290039,5.46712064743042
21,-322.9112548828125,132.1959686279297,5.7869672775268555,42.05522537231445,11.515742301940918,12.886372566223145,-16.035621643066406,15.534475326538086,1.25421142578125,-10.682916641235352,3.353847026824951,-0.523509681224823,-1.1643253564834595,2.6963417530059814,-1.967038869857788,-4.648159980773926,3.2996418476104736,2.335231304168701,-7.747547149658203,-0.22174370288848877
21,-327.9057312011719,159.5210723876953,8.55075740814209,24.18007469177246,19.144989013671875,-3.853301763534546,-26.35863494873047,10.474421501159668,0.701702356338501,-7.305731296539307,3.488903522491455,-5.271414756774902,-9.27582836151123,-2.7571847438812256,-2.170243740081787,-4.647372722625732,2.714700222015381,0.4999939203262329,-9.53238296508789,4.560076713562012
21,-317.11376953125,141.9177703857422,-7.940619468688965,28.412452697753906,32.58918762207031,9.2357177734375,-19.992647171020508,3.05794358253479,-3.6157753467559814,-11.641451835632324,5.518189430236816,-4.876880645751953,-8.810284614562988,0.5070591568946838,0.07780560851097107,-1.8313297033309937,3.6084952354431152,3.1394035816192627,-4.054405689239502,5.044305801391602
21,-326.0759582519531,145.40419006347656,16.31037712097168,38.11503601074219,13.391103744506836,9.161483764648438,-16.914371490478516,8.819375991821289,-3.1158835887908936,-5.661662578582764,2.030510663986206,-3.6873974800109863,-1.5187547206878662,1.3407284021377563,-0.3048638105392456,-4.358939170837402,3.070066213607788,1.0002837181091309,-4.901391983032227,2.6311302185058594
21,-338.8662414550781,138.85255432128906,7.14450740814209,40.42580032348633,37.79267883300781,12.162336349487305,-18.964305877685547,2.8571996688842773,4.782590866088867,-11.15356731414795,-0.4718320667743683,-8.322949409484863,-10.045578002929688,3.9695382118225098,-0.9993630051612854,-11.245859146118164,0.18997366726398468,3.587839365005493,-8.664026260375977,-0.6276602745056152
21,-328.9292297363281,149.6688995361328,16.439098358154297,25.441162109375,23.90216636657715,-0.6416785717010498,-16.551467895507812,8.19053840637207,7.051177978515625,-3.7104549407958984,-0.5320816040039062,-8.621399879455566,-11.003233909606934,-1.6931557655334473,-0.3017415404319763,-4.107412338256836,-2.1579806804656982,0.6017719507217407,-8.750958442687988,-4.553231716156006
16,-333.4627685546875,105.03588104248047,16.384605407714844,37.485443115234375,7.761849403381348,13.601408958435059,-18.434768676757812,9.992452621459961,-5.222148418426514,3.311777353286743,-2.5722692012786865,6.6110734939575195,0.22392258048057556,3.7519891262054443,-6.9329962730407715,2.918311595916748,-1.5188249349594116,-2.7446794509887695,-5.65723180770874,0.5833579897880554
16,-304.9862060546875,118.7610092163086,0.2137763798236847,33.89063262939453,22.773405075073242,14.682961463928223,-20.6800594329834,4.583361625671387,-12.1720609664917,2.162424087524414,1.5181427001953125,4.3989577293396,-8.646171569824219,3.744563341140747,-3.839683771133423,0.6243302822113037,-6.43839168548584,0.07464329153299332,-5.653265953063965,-2.2682950496673584
16,-334.2110900878906,86.471923828125,8.155403137207031,51.68560028076172,12.228940963745117,27.5157527923584,-23.97736930847168,9.15666675567627,-11.034235000610352,12.021513938903809,-1.119354486465454,3.341752290725708,-7.6832146644592285,5.896714210510254,-8.91996955871582,3.262782573699951,-4.258950710296631,-0.4976174533367157,-6.478830814361572,5.702916622161865
16,-278.21160888671875,102.9676742553711,5.457652568817139,49.016151428222656,5.4427924156188965,13.57437801361084,-16.008581161499023,8.41403865814209,-11.956600189208984,4.500748157501221,-0.32127732038497925,-1.7394459247589111,1.313948631286621,6.085230350494385,-4.363195896148682,1.9099626541137695,2.4895594120025635,-3.1175954341888428,-4.877563953399658,2.111456871032715
16,-279.60821533203125,110.27808380126953,3.351778507232666,40.530677795410156,13.132328987121582,16.929964065551758,-18.85045623779297,10.597880363464355,-4.724979400634766,3.727766990661621,-0.5707030296325684,-2.645948648452759,-1.9358890056610107,6.643752098083496,-5.626072406768799,-3.056485652923584,-2.4734268188476562,-1.448154330253601,-6.351657867431641,-4.7196455001831055
16,-343.8351135253906,114.70056915283203,20.485292434692383,34.05049133300781,6.95331335067749,12.265466690063477,-15.555867195129395,15.868085861206055,-4.424026012420654,5.736769676208496,-6.982087135314941,5.6458964347839355,-3.1455228328704834,1.5837669372558594,-9.721212387084961,0.15482793748378754,-11.168329238891602,4.278203964233398,-2.542093276977539,-4.83794641494751
16,-328.83233642578125,106.58645629882812,2.9305014610290527,40.813411712646484,19.64448356628418,15.107439994812012,-22.90380096435547,9.51681137084961,-4.852553844451904,6.627235412597656,-4.29088830947876,2.8258538246154785,-8.605523109436035,5.972144603729248,-5.4590559005737305,1.45951509475708,-7.416818618774414,4.1526713371276855,-5.197716236114502,-3.5161421298980713
